applicant_id,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts
APP008682,881,3,2,10,0,0,1,4,991800.0,73.5,0,0
APP008683,589,2,1,45,0,0,1,4,378100.0,28.2,0,0
APP008684,640,6,1,27,0,0,0,1,558000.0,87.1,0,0
APP008685,686,1,1,128,3,30,2,2,863100.0,21.4,1,0
APP008686,704,5,0,7,1,60,1,4,292900.0,70.9,3,0
APP008687,761,6,5,21,1,30,3,4,134400.0,19.7,0,0
APP008688,675,3,1,15,2,90,3,8,137700.0,53.4,0,0
APP008689,640,3,2,9,0,0,0,2,35800.0,13.5,0,0
APP008690,742,2,2,11,0,0,4,5,1229600.0,16.9,0,0
APP008691,569,1,1,171,0,0,1,3,485200.0,69.6,0,0
APP008692,618,4,3,109,2,30,4,5,20400.0,58.8,3,0
APP008693,640,3,3,35,0,0,4,8,28800.0,40.8,0,0
APP008694,592,1,1,40,3,60,1,2,246200.0,41.4,1,0
APP008695,703,4,3,30,2,90,3,9,6700.0,60.6,1,0
APP008696,797,3,2,23,1,90,3,6,621400.0,68.1,0,0
APP008697,681,4,3,61,2,90,4,5,82700.0,71.8,0,0
APP008698,581,6,2,61,3,30,1,3,27400.0,83.4,0,0
APP008699,674,4,2,0,3,60,3,8,42400.0,64.3,0,0
APP008700,814,5,5,37,1,30,3,6,685200.0,83.4,0,0
APP008701,836,3,1,152,0,0,4,4,189900.0,21.5,0,0
APP008702,680,1,1,88,0,0,2,4,299400.0,67.4,0,0
APP008703,658,2,2,6,0,0,2,4,561500.0,77.4,0,0
APP008704,723,2,2,4,1,30,2,5,61100.0,13.9,0,0
APP008705,707,3,3,2,1,30,0,5,194100.0,64.9,1,0
APP008706,760,2,2,102,0,0,1,2,387500.0,0.2,3,0
APP008707,553,3,3,156,1,60,3,3,66700.0,33.5,0,0
APP008708,668,3,1,16,0,0,0,2,149000.0,12.0,0,2
APP008709,665,0,0,52,0,0,3,4,606200.0,60.1,1,0
APP008710,651,3,3,101,0,0,1,2,940400.0,4.5,0,0
APP008711,870,4,1,179,2,180,3,3,543600.0,46.5,0,0
APP008712,763,1,0,71,0,0,2,4,8600.0,6.0,0,0
APP008713,643,3,3,31,0,0,1,2,1351800.0,31.2,0,0
APP008714,751,3,1,38,4,30,0,2,78000.0,45.4,1,0
APP008715,564,4,2,23,0,0,2,6,215800.0,68.7,0,0
APP008716,738,1,1,19,0,0,2,2,442300.0,18.7,0,0
APP008717,742,6,2,50,5,180,2,3,636500.0,49.3,0,0
APP008718,595,6,2,23,2,60,4,7,287800.0,92.0,0,0
APP008719,693,2,2,4,0,0,3,5,786300.0,1.8,0,0
APP008720,537,1,1,31,3,90,2,4,524600.0,57.2,0,1
APP008721,599,4,3,165,0,0,6,7,315300.0,1.2,0,0
APP008722,675,3,2,10,0,0,1,3,33600.0,75.3,1,1
APP008723,790,3,2,34,0,0,2,5,315700.0,32.6,0,0
APP008724,815,4,2,239,0,0,0,2,391700.0,55.9,0,0
APP008725,757,1,1,115,0,0,2,6,311000.0,96.2,0,0
APP008726,763,3,3,6,0,0,1,1,760000.0,65.0,0,0
APP008727,738,2,0,42,0,0,1,4,98100.0,16.9,0,0
APP008728,596,4,2,58,5,60,3,5,868800.0,69.5,0,0
APP008729,702,2,2,18,0,0,2,6,233300.0,67.0,0,0
APP008730,708,1,1,6,0,0,3,5,418700.0,52.0,0,0
APP008731,704,2,2,53,0,0,2,5,329000.0,90.2,0,0
APP008732,533,3,3,9,0,0,3,5,54000.0,7.3,0,0
APP008733,740,4,1,10,0,0,1,3,978000.0,73.4,0,0
APP008734,649,1,1,72,1,30,2,3,409200.0,11.1,0,0
APP008735,592,6,3,35,0,0,1,2,773600.0,41.9,0,2
APP008736,667,5,0,3,0,0,2,4,1344700.0,92.6,0,0
APP008737,688,1,1,53,4,60,2,3,554100.0,11.3,0,0
APP008738,824,1,1,103,4,90,1,3,1007300.0,13.3,0,1
APP008739,501,3,3,195,2,60,1,2,814900.0,97.1,0,0
APP008740,641,1,1,46,0,0,1,5,296100.0,13.0,0,0
APP008741,718,2,2,16,0,0,2,2,364900.0,99.8,0,0
APP008742,637,1,1,48,1,30,3,3,207700.0,15.5,0,0
APP008743,859,6,1,166,0,0,2,5,714600.0,21.5,0,0
APP008744,725,0,0,8,0,0,1,2,2482000.0,81.2,0,0
APP008745,603,3,1,24,0,0,1,3,1148500.0,53.8,0,0
APP008746,673,4,2,10,0,0,4,4,129000.0,68.0,0,0
APP008747,667,2,2,10,1,30,1,2,316800.0,97.2,1,0
APP008748,621,7,1,114,0,0,3,5,190900.0,56.4,0,0
APP008749,692,3,3,48,0,0,1,4,1081400.0,25.5,0,0
APP008750,714,4,4,144,0,0,1,3,272600.0,42.5,2,0
APP008751,678,2,2,17,0,0,4,6,342300.0,82.4,0,0
APP008752,590,4,2,36,0,0,5,7,1320300.0,52.6,2,0
APP008753,735,2,1,107,0,0,1,2,19700.0,71.6,0,0
APP008754,705,7,3,126,0,0,1,2,389400.0,31.9,0,1
APP008755,662,1,1,133,2,30,4,6,666500.0,41.2,0,0
APP008756,600,10,2,118,1,60,6,6,127400.0,64.1,0,0
APP008757,612,2,2,155,0,0,1,2,951900.0,21.5,0,0
APP008758,588,4,2,176,0,0,3,3,70200.0,14.8,1,0
APP008759,651,4,0,31,3,90,3,4,372400.0,99.2,0,0
APP008760,735,1,1,106,0,0,1,3,535900.0,52.1,0,0
APP008761,613,4,1,15,2,180,3,4,1220800.0,8.6,0,1
APP008762,749,5,4,17,0,0,5,9,58700.0,22.9,0,0
APP008763,776,3,3,44,0,0,3,4,1405200.0,8.2,0,0
APP008764,848,4,1,31,2,30,3,6,294700.0,46.6,0,0
APP008765,711,4,0,8,3,30,1,2,102500.0,87.2,0,0
APP008766,656,2,2,38,0,0,1,3,57700.0,8.2,0,0
APP008767,652,3,2,8,0,0,1,2,131200.0,47.2,0,0
APP008768,790,4,1,149,3,90,3,5,799900.0,38.8,1,0
APP008769,720,4,1,134,0,0,1,3,146800.0,57.6,1,0
APP008770,829,3,2,65,0,0,0,0,238200.0,85.2,0,0
APP008771,686,1,1,298,3,120,3,8,3163700.0,42.0,0,0
APP008772,617,2,2,13,0,0,1,5,83800.0,3.8,0,0
APP008773,722,5,0,66,2,90,2,5,473900.0,41.4,0,0
APP008774,718,5,2,136,1,180,1,4,382500.0,2.7,0,0
APP008775,479,3,3,4,1,120,2,6,46100.0,10.9,0,0
APP008776,742,2,1,20,0,0,1,1,325600.0,99.5,0,0
APP008777,683,4,4,34,0,0,0,0,53700.0,90.5,0,0
APP008778,698,3,1,11,1,60,3,4,384800.0,84.9,0,1
APP008779,673,1,1,135,5,30,5,6,937700.0,91.3,0,0
APP008780,566,4,1,97,3,60,2,6,2059300.0,76.8,0,0
APP008781,782,2,2,8,0,0,0,1,382200.0,37.5,1,0
APP008782,640,6,1,29,1,30,1,2,10400.0,94.7,0,0
APP008783,671,4,1,95,2,60,3,3,167000.0,11.6,0,0
APP008784,741,3,2,40,5,180,2,5,655500.0,80.0,0,0
APP008785,810,1,1,64,0,0,1,2,616000.0,73.8,0,0
APP008786,656,1,0,16,0,0,4,4,138300.0,39.4,0,0
APP008787,583,2,2,53,2,30,1,2,415100.0,39.9,0,0
APP008788,622,4,2,48,0,0,1,4,581100.0,24.7,0,0
APP008789,692,3,1,24,0,0,1,5,271700.0,21.2,0,0
APP008790,649,2,1,46,2,30,2,4,801700.0,34.5,0,0
APP008791,882,4,3,35,0,0,2,2,101100.0,30.6,0,0
APP008792,748,1,1,13,0,0,4,6,257800.0,57.2,0,0
APP008793,678,1,1,132,0,0,3,3,45800.0,17.2,1,0
APP008794,594,3,3,256,2,90,2,4,869000.0,59.0,1,1
APP008795,873,2,2,35,0,0,0,4,515900.0,78.3,0,0
APP008796,729,3,0,126,2,30,1,4,216400.0,93.5,0,0
APP008797,721,1,1,57,1,120,1,4,1874500.0,72.3,0,0
APP008798,585,1,1,18,1,60,2,3,68300.0,38.9,0,0
APP008799,713,3,2,60,1,30,1,2,43000.0,28.0,0,0
APP008800,684,5,1,104,5,90,1,5,453700.0,75.8,0,0
APP008801,668,4,2,9,1,60,2,5,1742000.0,20.3,0,1
APP008802,782,1,1,88,0,0,3,6,72800.0,35.0,0,0
APP008803,682,5,4,148,5,30,2,4,85200.0,34.7,1,0
APP008804,757,1,1,76,0,0,1,3,2331300.0,33.6,0,1
APP008805,758,4,4,285,3,90,2,3,987600.0,47.9,0,0
APP008806,646,5,3,32,1,60,1,3,377400.0,29.1,0,0
APP008807,635,8,1,12,0,0,1,3,54900.0,59.5,2,0
APP008808,780,5,0,4,0,0,2,2,301800.0,2.5,0,0
APP008809,624,2,2,1,0,0,3,6,336200.0,78.3,0,0
APP008810,799,2,2,38,0,0,3,6,1448600.0,30.8,0,0
APP008811,715,2,2,52,0,0,3,6,680100.0,17.8,0,0
APP008812,750,4,1,102,0,0,1,4,879000.0,3.4,0,0
APP008813,726,3,1,86,0,0,1,5,54900.0,10.1,2,0
APP008814,743,2,2,13,0,0,2,5,300.0,39.9,0,0
APP008815,764,3,0,7,0,0,2,4,258000.0,13.2,0,0
APP008816,719,4,3,9,0,0,3,3,21400.0,99.9,0,0
APP008817,606,1,1,187,0,0,5,8,291000.0,96.6,2,0
APP008818,731,4,3,40,1,90,0,4,494200.0,43.0,0,0
APP008819,672,3,2,134,2,60,2,4,738300.0,29.9,0,0
APP008820,697,3,2,212,0,0,0,2,474000.0,70.1,0,0
APP008821,681,2,2,13,0,0,1,5,12400.0,42.6,0,0
APP008822,812,2,1,120,1,90,5,7,167000.0,56.3,0,0
APP008823,649,4,2,56,0,0,3,4,483700.0,90.7,0,0
APP008824,761,1,1,100,1,120,1,4,113900.0,82.3,0,0
APP008825,561,7,0,39,0,0,1,2,794700.0,28.9,0,0
APP008826,627,2,0,57,1,60,0,2,59700.0,93.1,0,0
APP008827,558,2,1,71,0,0,3,3,352700.0,88.8,0,0
APP008828,570,1,1,85,0,0,3,6,390700.0,95.6,1,0
APP008829,745,2,2,74,0,0,2,3,17500.0,67.7,0,0
APP008830,821,3,2,16,2,30,2,4,63000.0,19.6,0,0
APP008831,714,3,1,43,1,90,4,4,1481200.0,19.8,0,0
APP008832,697,1,0,7,2,30,1,2,6900.0,98.9,1,0
APP008833,729,5,2,59,0,0,0,1,45100.0,32.9,0,0
APP008834,631,4,1,105,0,0,1,4,452700.0,11.0,0,1
APP008835,773,5,2,50,3,60,1,2,97200.0,88.8,0,0
APP008836,626,2,1,67,0,0,3,6,536400.0,63.4,0,0
APP008837,635,4,0,8,3,60,1,2,469700.0,17.2,1,0
APP008838,656,2,2,7,1,30,0,0,1210600.0,33.2,0,0
APP008839,758,1,1,10,2,60,3,5,1102000.0,43.0,0,0
APP008840,716,4,0,6,3,30,1,2,33100.0,2.2,1,0
APP008841,573,3,1,10,1,90,1,2,342500.0,27.8,0,0
APP008842,556,1,1,39,1,90,2,3,440300.0,34.3,0,0
APP008843,806,4,4,19,3,30,1,2,358800.0,3.7,0,0
APP008844,778,2,2,79,0,0,2,5,208100.0,69.9,0,0
APP008845,767,5,3,127,1,30,1,2,94200.0,18.1,0,0
APP008846,624,1,1,129,0,0,2,5,1234100.0,84.5,0,0
APP008847,764,6,3,41,0,0,1,3,1149100.0,56.0,0,0
APP008848,696,5,1,21,3,30,2,3,250800.0,34.6,0,0
APP008849,589,5,0,75,0,0,2,3,385500.0,68.6,0,0
APP008850,582,3,3,30,0,0,1,2,210200.0,49.8,0,0
APP008851,692,4,2,25,2,90,1,3,275800.0,87.7,0,0
APP008852,652,4,1,12,0,0,1,3,307200.0,97.0,0,0
APP008853,775,4,3,1,0,0,1,2,204300.0,92.1,0,0
APP008854,699,5,3,19,1,90,2,5,850000.0,69.2,0,1
APP008855,745,1,0,0,0,0,3,3,476200.0,88.2,0,0
APP008856,642,3,2,22,0,0,2,5,289200.0,53.5,0,1
APP008857,590,2,2,68,0,0,1,6,953100.0,71.0,0,0
APP008858,857,2,0,6,1,60,1,4,525200.0,89.2,0,0
APP008859,571,3,3,4,2,60,1,1,408300.0,59.3,0,1
APP008860,665,2,1,31,1,60,4,4,288200.0,41.5,0,0
APP008861,737,1,1,54,0,0,1,3,258000.0,76.4,0,0
APP008862,768,0,0,33,0,0,2,4,10000.0,87.1,0,0
APP008863,607,9,1,85,2,30,1,2,50800.0,80.3,0,0
APP008864,778,1,1,4,1,90,1,2,36100.0,44.0,2,2
APP008865,747,1,1,31,1,60,2,2,2532800.0,49.9,0,0
APP008866,807,5,1,61,0,0,2,3,132900.0,30.7,0,0
APP008867,735,3,2,27,2,120,2,4,165900.0,45.2,0,0
APP008868,742,2,2,42,0,0,1,5,833600.0,56.9,0,0
APP008869,568,4,0,63,1,30,1,3,159200.0,58.2,0,0
APP008870,689,4,1,63,1,60,2,7,887700.0,71.7,0,1
APP008871,850,3,1,165,0,0,1,2,119300.0,7.9,0,0
APP008872,657,4,0,130,0,0,3,5,932100.0,52.6,2,0
APP008873,763,6,1,145,0,0,1,5,142100.0,32.6,0,0
APP008874,649,4,1,93,0,0,0,2,816800.0,25.7,0,0
APP008875,675,3,3,49,0,0,0,0,1257700.0,65.4,0,0
APP008876,826,4,3,33,0,0,1,2,407300.0,26.6,0,0
APP008877,660,4,2,152,0,0,0,2,151600.0,56.8,0,0
APP008878,707,2,2,41,0,0,3,4,257700.0,93.8,0,0
APP008879,795,1,1,6,0,0,3,5,1038000.0,84.9,0,0
APP008880,719,3,1,7,3,30,2,5,875000.0,50.1,2,0
APP008881,699,3,2,92,0,0,2,4,28200.0,18.2,0,0
APP008882,783,3,3,68,0,0,0,2,143000.0,60.0,0,1
APP008883,606,3,3,88,3,30,3,5,802600.0,89.7,0,0
APP008884,676,7,3,56,1,90,1,5,251900.0,96.8,0,0
APP008885,619,0,0,34,0,0,2,6,449600.0,25.6,0,0
APP008886,823,2,2,39,0,0,5,5,116900.0,41.0,0,0
APP008887,860,4,1,25,1,60,1,4,685500.0,44.3,0,0
APP008888,815,6,0,24,3,120,0,1,258700.0,78.7,0,0
APP008889,692,4,1,44,0,0,2,2,627300.0,77.7,0,0
APP008890,782,3,3,354,1,30,2,4,786700.0,31.1,1,0
APP008891,868,1,1,15,0,0,2,4,441300.0,18.1,2,0
APP008892,777,1,1,34,3,30,1,3,2768800.0,11.7,1,1
APP008893,616,2,2,9,2,30,2,4,139900.0,24.8,0,0
APP008894,680,3,2,7,0,0,1,3,340200.0,27.0,1,0
APP008895,646,3,3,28,1,120,3,5,822400.0,97.3,0,0
APP008896,693,3,0,5,0,0,0,4,277200.0,76.1,0,1
APP008897,749,3,1,139,2,90,0,1,262200.0,19.2,0,0
APP008898,638,4,0,2,0,0,1,2,193000.0,25.9,0,0
APP008899,799,6,2,237,2,90,1,2,158900.0,40.3,0,0
APP008900,742,1,1,104,4,60,0,3,218900.0,68.6,0,0
APP008901,665,1,1,85,0,0,2,2,60100.0,67.6,0,0
APP008902,876,0,0,34,0,0,2,7,577100.0,76.1,0,0
APP008903,715,4,2,82,0,0,0,4,7400.0,22.0,0,0
APP008904,540,2,1,219,0,0,1,2,33300.0,93.9,0,0
APP008905,586,2,2,85,0,0,1,1,285500.0,76.0,0,0
APP008906,480,1,1,34,1,120,2,3,248400.0,73.9,1,0
APP008907,671,6,3,43,0,0,3,4,454500.0,67.4,0,0
APP008908,881,4,1,24,2,60,2,5,887900.0,11.2,0,0
APP008909,722,3,2,18,2,30,0,0,504700.0,20.0,2,0
APP008910,756,2,2,90,0,0,0,2,112500.0,93.9,0,0
APP008911,700,2,1,6,0,0,2,4,328500.0,60.7,0,0
APP008912,731,2,2,16,0,0,1,2,64200.0,81.7,0,0
APP008913,759,6,4,48,0,0,0,3,341700.0,19.4,0,0
APP008914,610,1,0,32,0,0,2,5,1000.0,56.2,3,0
APP008915,618,1,0,48,0,0,2,3,1988600.0,91.1,0,0
APP008916,762,4,2,51,3,30,3,4,291100.0,51.9,0,0
APP008917,738,2,1,26,0,0,2,3,211200.0,81.8,1,0
APP008918,662,7,1,81,3,60,3,7,98800.0,96.0,1,0
APP008919,636,2,2,51,0,0,2,5,198900.0,46.1,0,0
APP008920,617,1,0,83,1,30,3,3,578100.0,69.7,0,0
APP008921,695,5,2,82,0,0,1,1,46400.0,17.8,0,0
APP008922,758,1,0,77,0,0,1,3,1088400.0,6.3,1,0
APP008923,645,3,3,50,0,0,0,3,127700.0,16.1,0,0
APP008924,712,2,1,20,0,0,2,3,226400.0,51.8,0,0
APP008925,815,4,3,55,1,60,3,3,136400.0,94.7,1,0
APP008926,651,3,1,66,1,30,3,7,777900.0,99.5,0,0
APP008927,675,2,2,111,0,0,0,2,1003700.0,4.7,1,0
APP008928,627,5,1,20,0,0,3,6,148900.0,19.6,0,0
APP008929,724,5,2,291,0,0,2,6,77900.0,44.1,1,0
APP008930,755,3,0,11,2,90,3,4,232900.0,17.8,0,0
APP008931,752,2,2,196,0,0,0,2,1165700.0,92.0,0,0
APP008932,706,6,3,26,0,0,2,5,297200.0,28.7,1,0
APP008933,893,3,3,9,4,30,3,8,1164200.0,53.6,0,0
APP008934,805,0,0,101,4,30,3,5,29100.0,16.9,0,0
APP008935,720,0,0,75,0,0,1,2,12300.0,98.8,0,0
APP008936,756,2,2,49,0,0,2,4,147700.0,35.9,1,0
APP008937,855,2,1,95,3,30,2,4,1117400.0,0.4,0,0
APP008938,671,5,1,21,1,180,2,2,242300.0,91.2,0,0
APP008939,785,4,4,91,0,0,3,4,124200.0,12.5,1,0
APP008940,667,4,0,42,2,60,4,5,144200.0,36.6,1,0
APP008941,662,5,2,76,1,90,0,3,366200.0,84.2,0,0
APP008942,806,3,3,59,1,60,2,5,463300.0,37.6,0,0
APP008943,766,1,1,69,1,30,2,5,31500.0,14.6,0,0
APP008944,734,4,2,5,1,90,3,3,286200.0,63.1,0,0
APP008945,670,2,1,74,0,0,2,3,590700.0,63.2,0,0
APP008946,824,4,4,6,2,30,1,3,19200.0,67.3,0,0
APP008947,666,4,1,7,0,0,4,7,437700.0,97.0,0,0
APP008948,767,8,0,23,0,0,2,3,630000.0,40.4,0,0
APP008949,644,2,2,17,1,90,2,4,143700.0,83.6,0,0
APP008950,763,2,2,127,0,0,2,4,645700.0,49.8,0,0
APP008951,559,3,1,39,0,0,3,6,764500.0,71.6,0,0
APP008952,748,1,0,4,0,0,2,2,652600.0,96.6,0,0
APP008953,680,1,1,132,0,0,1,3,1073300.0,3.6,0,0
APP008954,726,2,2,49,1,60,0,3,33200.0,12.8,0,0
APP008955,664,2,0,19,0,0,1,3,129600.0,71.8,0,2
APP008956,828,3,2,27,0,0,4,7,176400.0,3.9,0,0
APP008957,692,6,4,132,4,120,2,4,201200.0,46.7,0,0
APP008958,590,3,3,9,1,30,1,5,1333000.0,55.6,0,1
APP008959,643,3,2,7,0,0,1,5,353900.0,79.9,0,0
APP008960,894,5,2,28,2,60,1,7,1405200.0,52.5,0,0
APP008961,587,2,1,5,0,0,0,1,518500.0,9.3,1,0
APP008962,537,4,2,126,0,0,2,6,184300.0,74.7,0,0
APP008963,580,2,1,57,0,0,1,3,1427300.0,68.9,0,0
APP008964,828,1,1,15,2,60,1,2,50900.0,67.4,0,0
APP008965,616,1,1,16,0,0,1,5,499300.0,9.6,0,0
APP008966,650,3,3,9,4,60,1,1,337500.0,10.1,0,0
APP008967,755,4,4,65,5,60,2,6,541200.0,87.6,1,0
APP008968,657,1,1,76,1,30,0,3,282100.0,96.0,0,1
APP008969,529,4,2,11,2,90,0,1,93600.0,94.7,1,0
APP008970,622,3,1,35,0,0,1,4,542700.0,99.2,0,0
APP008971,682,2,2,154,1,30,3,4,120600.0,14.8,0,0
APP008972,582,2,2,1,0,0,4,4,296600.0,63.4,0,0
APP008973,541,1,1,10,1,30,3,7,22100.0,28.1,0,0
APP008974,656,2,2,20,1,30,1,2,485000.0,3.8,0,0
APP008975,710,10,4,4,0,0,2,3,1189900.0,45.5,0,2
APP008976,670,3,1,8,0,0,0,2,405700.0,60.1,0,0
APP008977,820,3,1,3,0,0,2,3,413600.0,70.4,0,0
APP008978,877,0,0,112,0,0,0,1,265200.0,6.3,0,0
APP008979,534,3,1,15,0,0,2,7,218600.0,77.9,0,0
APP008980,557,4,2,15,0,0,1,3,351100.0,80.5,0,0
APP008981,629,2,2,17,0,0,2,4,465600.0,34.4,0,0
APP008982,635,2,2,127,0,0,2,4,1171400.0,93.5,0,0
APP008983,782,2,0,13,1,60,2,3,934600.0,24.4,0,0
APP008984,712,2,2,8,0,0,0,2,731700.0,73.1,0,0
APP008985,651,0,0,1,0,0,2,4,276100.0,24.1,0,0
APP008986,764,1,1,12,2,60,2,6,933800.0,70.4,0,0
APP008987,747,1,1,50,0,0,2,4,485900.0,8.9,0,0
APP008988,703,3,2,57,1,60,3,8,842000.0,42.2,0,0
APP008989,689,6,6,59,3,90,3,4,698600.0,15.5,0,0
APP008990,812,5,2,5,0,0,0,0,85500.0,41.3,0,0
APP008991,639,1,1,6,0,0,3,5,55700.0,30.7,0,0
APP008992,687,1,1,116,0,0,2,2,22600.0,43.0,0,0
APP008993,691,4,3,23,0,0,2,3,40500.0,30.7,0,0
APP008994,581,4,3,160,1,30,3,5,1042800.0,25.2,0,0
APP008995,616,5,3,23,0,0,1,3,359800.0,50.8,0,0
APP008996,605,4,1,5,3,90,2,3,889300.0,66.3,0,0
APP008997,591,5,0,14,0,0,1,4,93400.0,96.5,0,0
APP008998,689,2,1,9,0,0,1,3,283800.0,74.5,0,0
APP008999,580,4,1,1,0,0,2,4,260300.0,94.6,0,0
APP009000,745,2,2,48,0,0,1,2,935100.0,5.0,0,0
APP009001,575,3,0,14,5,90,4,7,585400.0,87.6,0,0
APP009002,675,5,1,33,0,0,2,3,538900.0,82.3,0,0
APP009003,653,0,0,11,2,30,1,3,191300.0,50.8,3,0
APP009004,739,2,2,48,0,0,3,4,244500.0,71.5,0,0
APP009005,672,4,3,40,0,0,1,2,379400.0,72.9,0,0
APP009006,687,4,1,83,0,0,2,3,548000.0,51.1,1,0
APP009007,467,3,3,77,1,60,3,4,452700.0,15.0,1,0
APP009008,612,5,1,83,1,90,0,1,51400.0,61.9,0,0
APP009009,827,4,1,2,0,0,2,5,436500.0,96.8,0,0
APP009010,660,6,1,138,0,0,2,4,108300.0,75.2,0,0
APP009011,669,0,0,11,4,60,2,6,78200.0,39.3,1,0
APP009012,574,5,0,4,0,0,4,5,16400.0,98.6,0,0
APP009013,695,1,1,97,0,0,2,4,583900.0,57.5,0,0
APP009014,819,5,2,9,0,0,1,4,243900.0,6.8,0,0
APP009015,784,5,1,167,0,0,2,2,533600.0,86.5,0,0
APP009016,654,3,3,9,0,0,3,4,1715800.0,4.3,0,0
APP009017,637,3,3,107,0,0,0,5,218600.0,42.2,0,0
APP009018,650,1,1,77,1,90,2,3,142100.0,10.8,0,0
APP009019,724,2,2,136,2,30,2,7,674500.0,31.3,0,0
APP009020,758,5,2,29,0,0,1,2,137100.0,75.0,0,0
APP009021,682,2,2,14,4,90,2,4,853900.0,55.7,0,0
APP009022,765,3,3,74,1,30,3,3,565400.0,69.5,0,0
APP009023,645,2,2,129,1,60,2,4,190500.0,64.3,1,0
APP009024,709,1,1,1,0,0,1,3,1119400.0,62.7,1,0
APP009025,686,3,3,18,3,30,3,7,931700.0,77.5,0,0
APP009026,568,1,1,47,0,0,1,5,948400.0,6.6,0,0
APP009027,741,5,1,79,0,0,1,4,156900.0,78.4,0,0
APP009028,686,2,1,53,0,0,3,6,3900.0,38.6,0,0
APP009029,808,3,3,70,0,0,0,4,17200.0,43.1,0,0
APP009030,736,3,1,60,3,90,2,2,385600.0,86.3,2,0
APP009031,659,6,0,182,0,0,4,7,493300.0,65.0,0,0
APP009032,720,5,0,98,0,0,1,1,85400.0,58.8,0,0
APP009033,592,2,0,10,0,0,0,3,315300.0,30.9,0,2
APP009034,720,4,1,72,0,0,2,4,1303500.0,11.2,0,0
APP009035,597,3,2,170,1,30,2,3,18800.0,59.4,0,1
APP009036,731,2,2,24,0,0,3,6,1395500.0,92.5,0,0
APP009037,870,3,1,26,0,0,3,3,51600.0,26.4,0,0
APP009038,644,6,1,49,2,30,2,3,288200.0,20.9,0,1
APP009039,803,2,1,14,3,30,2,4,3600.0,65.2,0,0
APP009040,788,3,3,9,0,0,3,4,1098800.0,41.6,0,0
APP009041,761,3,3,92,0,0,1,3,1146700.0,86.2,1,0
APP009042,737,4,2,29,1,90,2,6,115500.0,35.5,0,0
APP009043,716,3,3,4,0,0,3,5,734200.0,14.1,0,0
APP009044,600,1,1,107,0,0,3,6,476500.0,6.7,2,0
APP009045,579,3,3,131,3,30,1,2,380200.0,16.0,0,0
APP009046,693,5,0,139,0,0,1,2,73400.0,91.2,0,0
APP009047,655,4,3,45,0,0,3,4,832900.0,31.7,0,0
APP009048,854,3,1,5,0,0,2,5,223700.0,76.0,0,0
APP009049,656,3,3,233,3,60,5,9,5100.0,96.0,0,0
APP009050,748,3,1,216,0,0,2,3,137600.0,36.8,0,0
APP009051,622,2,1,6,0,0,0,3,812800.0,32.5,0,0
APP009052,650,2,1,120,0,0,5,7,1381600.0,81.1,0,0
APP009053,564,4,0,25,0,0,1,2,2352900.0,69.4,0,0
APP009054,638,1,1,111,0,0,4,5,413800.0,88.0,0,0
APP009055,530,3,3,26,0,0,1,1,957300.0,33.3,0,0
APP009056,531,2,2,72,1,30,0,3,699200.0,83.2,2,0
APP009057,841,3,3,14,0,0,3,5,517000.0,43.7,1,0
APP009058,589,1,0,360,0,0,4,6,784200.0,96.9,1,0
APP009059,599,2,1,187,0,0,1,2,809000.0,22.3,0,0
APP009060,830,1,1,24,0,0,0,0,400900.0,49.7,0,0
APP009061,812,2,2,42,3,90,2,2,31000.0,82.2,0,0
APP009062,759,3,2,3,3,90,0,6,1588500.0,79.0,2,1
APP009063,646,4,0,125,5,30,3,5,475800.0,15.3,0,0
APP009064,672,2,2,1,0,0,1,2,147000.0,19.0,1,0
APP009065,732,4,3,74,1,90,1,4,2635200.0,4.7,0,0
APP009066,615,4,0,4,1,30,2,3,307300.0,36.3,1,0
APP009067,720,0,0,12,0,0,1,6,451800.0,58.8,2,0
APP009068,786,4,2,86,1,30,0,4,114100.0,0.9,0,0
APP009069,644,3,3,39,0,0,1,4,415800.0,38.1,0,0
APP009070,521,3,0,37,1,60,1,4,34200.0,49.0,0,0
APP009071,650,3,2,0,0,0,1,4,753800.0,46.5,0,0
APP009072,764,5,1,66,0,0,2,3,124200.0,98.8,0,0
APP009073,692,0,0,16,0,0,2,7,669300.0,87.4,3,0
APP009074,720,2,2,22,0,0,1,2,114500.0,48.9,0,1
APP009075,624,3,2,174,2,90,3,3,2926200.0,46.4,0,0
APP009076,794,2,1,29,1,180,2,5,1265700.0,35.7,0,0
APP009077,704,1,0,105,1,90,3,6,130600.0,31.1,0,0
APP009078,759,1,1,212,1,60,0,0,504000.0,46.2,0,0
APP009079,900,2,2,82,0,0,0,2,619100.0,50.1,0,0
APP009080,654,3,1,33,1,30,2,3,22800.0,11.5,0,0
APP009081,770,5,3,0,2,90,1,3,101500.0,95.0,0,0
APP009082,677,3,1,38,1,30,1,3,253500.0,3.4,0,0
APP009083,723,2,2,40,3,30,3,3,984900.0,32.8,0,0
APP009084,684,8,0,3,0,0,1,3,118500.0,20.2,0,0
APP009085,744,4,4,39,2,90,2,3,156800.0,34.2,0,1
APP009086,686,1,0,89,0,0,3,4,749900.0,67.0,1,0
APP009087,663,2,2,360,0,0,2,3,189900.0,6.0,0,0
