applicant_id,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m
APP008282,65400.0,0.111,16800.0,46.7,53.3,0,99.3,42,31.6,0,0
APP008283,83500.0,0.41,15300.0,53.9,46.1,1,81.7,29,32.7,2,0
APP008284,111200.0,0.05,28500.0,70.0,30.0,0,73.2,33,8.2,4,0
APP008285,122200.0,0.163,24500.0,40.2,59.8,2,74.2,38,34.7,0,0
APP008286,94500.0,0.361,40600.0,68.0,32.0,1,97.1,40,16.8,0,3
APP008287,40500.0,0.05,14800.0,65.8,34.2,2,82.3,34,34.8,2,0
APP008288,71200.0,0.138,17200.0,68.1,31.9,0,99.2,25,37.7,0,0
APP008289,15700.0,0.149,9200.0,54.5,45.5,0,76.0,26,35.9,2,1
APP008290,47800.0,0.363,16100.0,40.5,59.5,1,97.7,32,6.4,1,0
APP008291,25900.0,1.017,9000.0,41.9,58.1,0,77.2,38,28.9,2,0
APP008292,162400.0,0.185,20800.0,56.6,43.4,0,81.7,28,17.6,1,0
APP008293,130800.0,0.076,29200.0,56.4,43.6,0,89.9,28,6.3,0,1
APP008294,5900.0,0.508,4200.0,51.3,48.7,0,99.9,27,25.5,3,0
APP008295,90500.0,0.059,22000.0,60.9,39.1,0,95.9,22,20.5,1,2
APP008296,16400.0,0.3,8400.0,64.1,35.9,0,72.9,32,6.8,0,0
APP008297,134800.0,0.218,28900.0,67.3,32.7,0,97.5,26,23.2,0,1
APP008298,13000.0,0.378,6900.0,31.2,68.8,0,73.6,23,25.1,1,0
APP008299,75200.0,0.05,20700.0,53.5,46.5,3,71.1,26,13.1,4,0
APP008300,346500.0,0.395,53300.0,65.3,34.7,0,87.1,32,34.9,0,0
APP008301,29200.0,0.068,10100.0,41.9,58.1,1,83.9,32,27.5,0,1
APP008302,86100.0,0.301,13800.0,62.9,37.1,0,90.1,22,12.9,1,0
APP008303,80400.0,0.394,20300.0,39.0,61.0,0,73.1,26,22.3,0,0
APP008304,218700.0,0.271,46400.0,54.6,45.4,0,81.9,32,28.2,1,2
APP008305,13600.0,0.609,7100.0,39.8,60.2,0,72.3,31,22.0,2,0
APP008306,84700.0,0.564,14600.0,65.2,34.8,0,99.3,35,17.3,1,0
APP008307,100200.0,0.05,29200.0,53.8,46.2,0,82.3,28,37.5,2,1
APP008308,75600.0,0.345,34000.0,66.2,33.8,0,88.0,31,17.2,3,1
APP008309,79100.0,0.682,18600.0,66.7,33.3,0,79.4,38,35.9,0,0
APP008310,42700.0,0.052,11800.0,66.1,33.9,0,83.4,25,19.9,1,0
APP008311,44800.0,0.201,31900.0,47.7,52.3,0,74.5,39,6.4,2,0
APP008312,78100.0,0.05,23100.0,35.4,64.6,0,71.2,30,33.5,0,0
APP008313,96200.0,0.208,30000.0,52.0,48.0,0,82.9,24,9.8,3,0
APP008314,40800.0,0.339,15900.0,48.3,51.7,0,73.8,29,6.8,0,0
APP008315,109800.0,0.251,30300.0,54.8,45.2,0,80.4,31,12.7,0,0
APP008316,32800.0,0.064,31400.0,63.9,36.1,0,91.3,21,8.5,0,1
APP008317,21300.0,0.792,8900.0,50.4,49.6,0,97.9,26,32.9,0,0
APP008318,38000.0,0.493,14800.0,58.7,41.3,1,83.7,32,27.9,0,3
APP008319,59700.0,0.102,9800.0,58.8,41.2,0,72.6,21,26.0,2,0
APP008320,29300.0,0.05,11000.0,49.0,51.0,0,89.0,32,34.3,0,0
APP008321,48000.0,0.387,25000.0,64.1,35.9,0,89.4,28,19.9,0,0
APP008322,138600.0,0.05,37700.0,58.3,41.7,0,74.9,26,20.5,1,0
APP008323,157600.0,1.024,33200.0,45.5,54.5,0,99.9,31,10.5,0,0
APP008324,52600.0,0.064,37000.0,54.3,45.7,1,95.2,23,26.4,2,1
APP008325,41700.0,0.187,21500.0,59.5,40.5,0,91.3,27,20.6,1,0
APP008326,18600.0,0.205,5000.0,30.9,69.1,2,77.0,24,38.3,0,2
APP008327,11600.0,0.249,9300.0,39.2,60.8,0,83.9,37,6.9,1,0
APP008328,150400.0,0.615,46000.0,63.7,36.3,0,84.7,38,28.9,1,0
APP008329,68600.0,0.363,28200.0,58.6,41.4,0,94.6,29,10.4,0,1
APP008330,116100.0,0.454,17000.0,35.8,64.2,1,77.2,35,30.0,1,0
APP008331,88800.0,0.126,18400.0,55.7,44.3,0,71.1,22,14.5,0,0
APP008332,57100.0,0.118,25600.0,59.2,40.8,0,96.1,24,34.2,2,0
APP008333,160700.0,0.061,35300.0,45.6,54.4,1,95.8,28,31.2,1,0
APP008334,53800.0,0.05,16000.0,50.4,49.6,1,86.7,28,35.9,1,0
APP008335,58300.0,0.074,18900.0,49.5,50.5,1,70.8,45,21.5,3,3
APP008336,120800.0,0.393,23000.0,45.9,54.1,0,72.9,37,35.4,3,0
APP008337,20800.0,0.257,4600.0,32.5,67.5,0,99.0,32,9.0,0,0
APP008338,18900.0,0.07,11200.0,32.4,67.6,0,70.7,27,24.5,1,0
APP008339,94300.0,0.116,22000.0,55.3,44.7,0,89.3,41,5.8,1,0
APP008340,19100.0,0.519,21600.0,40.7,59.3,1,94.5,32,26.3,0,0
APP008341,58700.0,0.619,15600.0,38.7,61.3,1,75.7,34,6.1,0,0
APP008342,49300.0,0.189,25000.0,53.6,46.4,5,78.5,23,20.8,1,0
APP008343,81100.0,0.314,15500.0,44.3,55.7,0,99.5,33,22.1,2,0
APP008344,106000.0,0.457,13200.0,49.8,50.2,0,77.2,23,26.7,1,0
APP008345,262900.0,0.248,58600.0,32.6,67.4,3,72.6,26,7.6,0,0
APP008346,124800.0,0.373,35400.0,58.5,41.5,0,99.0,33,23.7,1,0
APP008347,138400.0,0.636,34200.0,63.5,36.5,1,99.3,39,5.5,1,0
APP008348,178300.0,0.87,41300.0,46.1,53.9,0,80.5,35,7.4,0,0
APP008349,55400.0,0.05,17700.0,41.0,59.0,1,97.8,24,39.5,3,0
APP008350,204500.0,0.05,53600.0,58.1,41.9,2,95.8,27,22.4,2,0
APP008351,106100.0,1.186,18600.0,40.4,59.6,0,91.6,33,34.8,0,0
APP008352,65300.0,0.222,21800.0,43.1,56.9,2,99.8,19,25.8,2,0
APP008353,98700.0,0.24,26400.0,57.1,42.9,1,82.8,33,20.9,1,0
APP008354,9700.0,0.334,4000.0,48.0,52.0,0,88.4,32,32.3,1,0
APP008355,108000.0,0.312,48800.0,57.0,43.0,0,83.0,25,23.6,2,0
APP008356,303700.0,2.0,86200.0,44.2,55.8,0,82.0,45,11.8,0,1
APP008357,186300.0,0.05,22400.0,63.3,36.7,0,76.4,31,28.7,1,1
APP008358,144100.0,0.29,31500.0,59.9,40.1,0,98.5,26,24.0,0,0
APP008359,84400.0,0.612,28500.0,55.9,44.1,1,92.4,28,26.3,0,0
APP008360,24700.0,0.05,6900.0,61.6,38.4,1,79.6,34,39.5,0,2
APP008361,53900.0,0.164,24200.0,48.3,51.7,2,95.3,30,27.6,2,0
APP008362,35400.0,0.222,15800.0,54.7,45.3,0,75.8,23,30.4,0,0
APP008363,105700.0,0.258,24600.0,35.0,65.0,0,81.4,36,37.6,2,0
APP008364,72800.0,0.845,25200.0,69.0,31.0,1,93.2,28,34.8,1,1
APP008365,170900.0,0.129,28100.0,50.4,49.6,1,99.0,30,35.1,1,1
APP008366,59300.0,0.055,20300.0,65.2,34.8,1,93.4,24,29.9,2,1
APP008367,153500.0,0.101,20400.0,64.4,35.6,2,91.2,35,10.2,1,0
APP008368,49500.0,0.482,31800.0,48.2,51.8,0,99.4,33,36.9,1,0
APP008369,41000.0,0.185,29800.0,40.5,59.5,0,71.4,31,26.6,0,1
APP008370,17500.0,0.382,21900.0,54.1,45.9,2,97.9,31,22.3,0,2
APP008371,166200.0,0.051,31500.0,69.3,30.7,0,98.7,41,6.2,2,0
APP008372,167100.0,0.341,42000.0,45.6,54.4,1,93.7,35,22.6,3,0
APP008373,48000.0,0.05,30800.0,46.5,53.5,1,85.3,32,12.7,2,0
APP008374,171300.0,0.153,21400.0,61.0,39.0,0,86.7,25,5.9,0,0
APP008375,72500.0,0.512,22900.0,39.3,60.7,0,88.3,36,16.1,1,0
APP008376,16400.0,0.05,15100.0,65.6,34.4,0,80.7,28,18.8,1,0
APP008377,28500.0,0.05,5200.0,40.8,59.2,0,86.3,39,18.8,1,0
APP008378,30500.0,0.509,15600.0,56.4,43.6,0,76.9,31,35.3,0,1
APP008379,88900.0,0.304,16400.0,41.8,58.2,0,78.6,33,24.3,3,0
APP008380,86800.0,0.782,22100.0,47.9,52.1,0,86.4,38,18.3,2,0
APP008381,74000.0,1.892,31600.0,62.1,37.9,2,85.3,30,25.9,1,0
APP008382,38200.0,0.609,11400.0,48.4,51.6,0,93.7,34,27.7,1,0
APP008383,50300.0,0.62,40100.0,46.1,53.9,0,96.2,23,34.0,0,0
APP008384,92400.0,0.05,15000.0,66.8,33.2,0,85.8,30,12.8,1,2
APP008385,32600.0,0.225,7600.0,45.3,54.7,0,80.8,31,21.9,3,2
APP008386,53300.0,0.381,18600.0,30.1,69.9,0,72.6,28,27.6,0,0
APP008387,33200.0,0.511,8100.0,44.9,55.1,0,80.5,19,34.4,4,4
APP008388,22200.0,0.139,11600.0,36.1,63.9,1,77.1,36,13.6,3,0
APP008389,58400.0,0.225,23400.0,50.7,49.3,1,95.3,24,8.8,2,0
APP008390,60800.0,0.212,14800.0,30.3,69.7,0,71.1,31,17.7,0,2
APP008391,73000.0,0.698,17700.0,54.7,45.3,0,72.4,30,10.7,0,1
APP008392,90300.0,0.189,24200.0,30.5,69.5,0,85.2,27,8.1,0,0
APP008393,29100.0,0.135,24200.0,34.4,65.6,0,97.5,21,25.5,1,0
APP008394,61600.0,0.05,26700.0,38.0,62.0,0,79.3,30,36.3,2,0
APP008395,227200.0,0.202,124900.0,40.4,59.6,0,87.5,21,33.5,2,0
APP008396,42100.0,0.113,13600.0,40.0,60.0,0,71.9,32,27.7,0,1
APP008397,139200.0,0.05,31800.0,63.8,36.2,1,79.3,30,33.2,1,0
APP008398,166400.0,1.11,22500.0,34.8,65.2,2,90.3,28,21.8,0,0
APP008399,44000.0,0.093,22800.0,65.6,34.4,0,79.2,37,20.9,1,0
APP008400,75000.0,0.102,14500.0,30.3,69.7,1,82.4,26,19.8,2,0
APP008401,10600.0,0.789,5300.0,34.8,65.2,1,77.9,31,38.8,0,1
APP008402,50700.0,0.231,20100.0,37.4,62.6,0,70.9,32,16.0,1,0
APP008403,195900.0,0.138,46600.0,68.3,31.7,1,81.0,26,13.8,2,0
APP008404,272500.0,0.1,83000.0,33.2,66.8,0,83.5,28,23.0,0,0
APP008405,54400.0,0.055,10400.0,64.2,35.8,1,91.6,31,15.5,1,1
APP008406,112700.0,0.553,21100.0,52.8,47.2,0,72.8,30,8.3,0,0
APP008407,56200.0,1.091,17400.0,45.2,54.8,2,75.7,30,27.5,2,0
APP008408,140000.0,0.597,37400.0,45.2,54.8,1,80.2,35,22.9,0,0
APP008409,61400.0,0.087,11900.0,56.7,43.3,0,88.2,36,20.9,2,0
APP008410,17200.0,0.621,9200.0,52.3,47.7,3,96.1,32,9.3,1,2
APP008411,12500.0,1.2,6300.0,62.7,37.3,2,90.6,26,6.1,0,0
APP008412,87400.0,0.416,44500.0,41.4,58.6,0,99.7,21,15.4,0,0
APP008413,56800.0,0.089,27800.0,64.4,35.6,2,74.4,30,32.8,0,0
APP008414,86700.0,0.661,22900.0,55.3,44.7,0,73.2,28,21.3,0,0
APP008415,50900.0,0.863,40600.0,68.2,31.8,0,94.3,29,26.5,1,0
APP008416,26300.0,0.051,21100.0,32.6,67.4,3,87.3,19,36.0,0,1
APP008417,38200.0,0.514,22700.0,60.1,39.9,0,83.1,29,27.2,1,0
APP008418,15700.0,0.1,13500.0,57.7,42.3,0,74.2,29,31.8,1,0
APP008419,59000.0,0.05,27700.0,47.5,52.5,4,95.0,31,14.0,0,0
APP008420,47700.0,0.901,29100.0,45.1,54.9,0,81.0,31,33.3,2,1
APP008421,34500.0,0.475,17000.0,30.2,69.8,1,75.1,43,23.7,1,0
APP008422,14500.0,0.056,6800.0,67.8,32.2,0,88.7,40,35.4,0,0
APP008423,104500.0,0.079,24500.0,34.8,65.2,0,97.4,29,20.9,0,0
APP008424,99600.0,0.201,22200.0,37.6,62.4,0,79.5,30,31.6,1,0
APP008425,421500.0,0.783,53100.0,65.4,34.6,1,77.8,38,22.0,1,0
APP008426,86700.0,0.489,30900.0,53.5,46.5,1,76.0,28,34.7,0,0
APP008427,91500.0,0.289,17400.0,50.3,49.7,1,71.2,41,36.9,7,0
APP008428,29200.0,0.8,13900.0,51.0,49.0,1,99.6,28,16.4,2,0
APP008429,255800.0,0.05,44000.0,65.9,34.1,3,81.9,35,14.3,0,0
APP008430,34000.0,0.707,36100.0,68.7,31.3,0,97.1,20,12.7,0,0
APP008431,417800.0,1.391,91300.0,45.7,54.3,0,87.9,37,21.4,0,0
APP008432,151400.0,0.152,32500.0,56.6,43.4,0,88.6,41,16.3,3,0
APP008433,12800.0,0.05,8000.0,51.6,48.4,0,97.8,22,28.0,1,0
APP008434,192200.0,0.076,47300.0,49.0,51.0,0,99.9,23,30.4,1,1
APP008435,338900.0,0.098,80400.0,67.4,32.6,0,77.7,34,27.8,1,0
APP008436,100300.0,0.05,19900.0,33.1,66.9,0,80.3,29,8.6,4,0
APP008437,52600.0,0.166,18000.0,36.1,63.9,0,74.8,40,28.9,1,0
APP008438,37300.0,0.05,20900.0,38.6,61.4,0,79.7,38,33.2,2,0
APP008439,29800.0,0.173,21000.0,51.6,48.4,0,85.9,28,26.4,0,1
APP008440,122600.0,0.05,38700.0,36.1,63.9,0,85.7,29,24.1,0,0
APP008441,19700.0,0.358,4700.0,50.5,49.5,2,95.5,22,21.3,2,0
APP008442,21800.0,0.552,4300.0,50.7,49.3,0,95.8,31,35.7,1,0
APP008443,92400.0,0.114,21600.0,62.0,38.0,5,95.2,25,23.4,0,0
APP008444,58300.0,0.216,33200.0,54.0,46.0,2,88.6,25,8.6,2,0
APP008445,104700.0,0.555,30900.0,64.1,35.9,2,81.6,36,34.5,2,1
APP008446,159100.0,0.058,28400.0,67.4,32.6,0,80.8,35,22.5,0,0
APP008447,157200.0,0.378,24600.0,52.4,47.6,0,73.5,24,11.0,0,1
APP008448,31100.0,0.977,13700.0,51.6,48.4,0,80.3,35,25.9,0,0
APP008449,114000.0,0.196,42800.0,46.2,53.8,0,76.4,31,38.5,0,0
APP008450,94600.0,0.525,35000.0,56.6,43.4,3,72.8,32,5.1,1,0
APP008451,85700.0,0.364,12900.0,44.2,55.8,0,72.6,30,8.4,0,0
APP008452,23800.0,0.05,17500.0,58.3,41.7,0,76.8,31,37.4,2,0
APP008453,140400.0,0.05,31300.0,63.2,36.8,0,81.0,26,35.7,2,0
APP008454,71300.0,0.404,12400.0,42.0,58.0,0,92.2,27,16.1,0,0
APP008455,158400.0,0.07,41700.0,65.1,34.9,0,74.6,24,11.1,2,0
APP008456,93200.0,0.498,37100.0,48.4,51.6,0,96.5,40,34.0,0,0
APP008457,339900.0,0.611,87900.0,50.6,49.4,0,80.8,21,37.0,0,0
APP008458,323000.0,0.206,85600.0,58.4,41.6,0,92.5,26,10.0,2,0
APP008459,136500.0,0.575,19700.0,47.5,52.5,0,76.4,38,20.5,1,2
APP008460,55100.0,0.244,28100.0,56.5,43.5,0,73.0,28,26.5,0,0
APP008461,166500.0,0.09,45600.0,56.2,43.8,3,73.3,29,13.5,0,1
APP008462,91000.0,0.406,28100.0,41.6,58.4,2,82.3,32,27.2,2,0
APP008463,56600.0,0.388,14800.0,66.8,33.2,2,97.1,29,30.5,2,1
APP008464,33100.0,0.085,15600.0,40.5,59.5,0,80.0,38,37.5,0,0
APP008465,77600.0,0.289,48200.0,68.4,31.6,0,99.8,30,7.0,3,0
APP008466,148600.0,0.376,40700.0,62.2,37.8,2,95.8,36,18.0,1,0
APP008467,42900.0,0.105,30800.0,56.8,43.2,0,81.7,30,15.0,1,0
APP008468,47400.0,0.143,27800.0,39.4,60.6,2,70.1,34,24.6,0,1
APP008469,19200.0,0.919,21900.0,44.4,55.6,0,77.9,32,38.7,2,0
APP008470,172100.0,0.051,29700.0,64.8,35.2,1,72.3,35,8.9,0,0
APP008471,74300.0,0.05,30100.0,39.9,60.1,0,73.8,34,9.5,1,1
APP008472,67500.0,0.317,16600.0,42.8,57.2,1,89.4,32,14.6,3,0
APP008473,40500.0,1.15,16700.0,43.3,56.7,0,95.4,30,28.2,1,0
APP008474,88000.0,0.396,36700.0,55.7,44.3,0,99.7,35,32.5,1,1
APP008475,139300.0,0.883,37300.0,44.1,55.9,0,84.8,34,12.4,2,0
APP008476,240500.0,0.181,49400.0,54.8,45.2,0,99.5,34,32.6,3,0
APP008477,65000.0,0.842,19900.0,61.7,38.3,0,78.0,34,30.0,0,0
APP008478,124200.0,0.05,28600.0,69.6,30.4,0,85.8,15,12.1,1,0
APP008479,117200.0,0.424,32800.0,67.8,32.2,0,88.2,32,7.4,1,0
APP008480,147700.0,0.77,25100.0,37.6,62.4,0,70.1,38,7.3,2,0
APP008481,32000.0,0.785,34200.0,65.8,34.2,0,83.8,29,12.0,0,1
APP008482,101100.0,1.348,23900.0,37.3,62.7,4,94.6,25,38.9,1,0
APP008483,21100.0,0.077,7300.0,30.6,69.4,0,94.6,23,16.1,1,0
APP008484,92300.0,0.153,35000.0,43.4,56.6,0,74.8,37,6.0,0,0
APP008485,263700.0,0.05,67500.0,42.0,58.0,3,75.1,32,19.2,3,2
APP008486,56600.0,0.168,30400.0,45.2,54.8,0,78.6,24,15.3,1,0
APP008487,75700.0,0.05,43700.0,69.3,30.7,0,92.9,26,16.0,1,0
APP008488,250500.0,0.219,85000.0,55.1,44.9,0,95.1,31,39.5,2,0
APP008489,121200.0,0.179,19100.0,33.4,66.6,0,87.8,37,19.7,1,0
APP008490,55000.0,0.05,12800.0,66.1,33.9,4,94.4,31,8.3,1,0
APP008491,20200.0,0.289,12600.0,60.5,39.5,1,75.2,32,14.4,2,0
APP008492,59000.0,0.174,18000.0,52.7,47.3,0,88.3,27,25.7,0,0
APP008493,227800.0,0.34,48200.0,48.4,51.6,0,83.5,33,18.4,0,0
APP008494,260600.0,0.336,79400.0,57.2,42.8,0,88.5,31,31.5,2,0
APP008495,418500.0,0.801,67500.0,39.7,60.3,0,73.8,26,23.9,1,0
APP008496,18700.0,0.315,21100.0,63.5,36.5,1,81.1,31,27.9,1,0
APP008497,51200.0,0.396,18800.0,53.3,46.7,1,78.9,32,33.7,2,0
APP008498,43500.0,0.272,11100.0,49.9,50.1,0,95.1,30,20.9,1,0
APP008499,88900.0,0.282,32500.0,45.4,54.6,1,78.6,30,20.6,2,2
APP008500,16500.0,0.218,5300.0,58.8,41.2,1,78.3,23,37.2,1,0
APP008501,66100.0,0.05,20200.0,43.1,56.9,0,96.8,32,37.0,1,0
APP008502,48400.0,0.437,21900.0,50.6,49.4,0,82.5,34,28.4,1,2
APP008503,117600.0,0.221,17700.0,35.1,64.9,0,85.6,35,10.4,2,2
APP008504,202800.0,0.136,39800.0,61.4,38.6,0,73.8,28,22.4,1,2
APP008505,79300.0,0.605,30100.0,67.1,32.9,0,94.0,26,5.1,0,0
APP008506,27700.0,0.069,10400.0,38.7,61.3,0,92.5,30,14.6,1,0
APP008507,89700.0,0.099,16100.0,32.2,67.8,0,82.7,35,6.1,1,0
APP008508,147800.0,0.364,21300.0,64.5,35.5,2,93.4,25,31.1,3,0
APP008509,41800.0,0.166,21600.0,49.0,51.0,0,97.4,30,9.4,0,0
APP008510,90800.0,0.177,19700.0,63.9,36.1,0,96.7,35,23.6,1,0
APP008511,47500.0,0.056,12700.0,44.7,55.3,0,72.3,39,38.2,1,1
APP008512,79600.0,0.388,24700.0,36.1,63.9,0,81.2,21,19.3,1,0
APP008513,90400.0,0.129,40900.0,58.4,41.6,0,88.2,23,12.2,1,0
APP008514,72100.0,0.498,41900.0,67.2,32.8,0,81.2,33,33.2,2,0
APP008515,105600.0,0.05,30000.0,34.2,65.8,0,92.2,32,11.8,0,2
APP008516,123100.0,0.145,77400.0,37.4,62.6,0,73.9,18,21.8,3,0
APP008517,107300.0,0.117,25100.0,36.9,63.1,0,87.5,31,28.0,0,0
APP008518,52900.0,0.05,29500.0,30.9,69.1,0,96.2,33,29.9,1,1
APP008519,143800.0,0.154,20700.0,68.3,31.7,3,84.1,27,26.5,0,0
APP008520,18400.0,0.072,11400.0,36.9,63.1,0,91.5,21,11.9,0,0
APP008521,97100.0,0.284,19000.0,52.7,47.3,1,77.1,32,28.0,1,0
APP008522,77100.0,0.35,17700.0,63.2,36.8,0,99.6,26,28.8,2,1
APP008523,111400.0,0.159,20500.0,51.4,48.6,0,87.2,39,30.4,1,3
APP008524,15700.0,0.302,13200.0,52.1,47.9,0,90.5,30,38.6,1,1
APP008525,42100.0,0.59,12700.0,53.2,46.8,0,79.7,22,5.3,0,0
APP008526,121500.0,1.251,71400.0,68.6,31.4,0,77.6,28,9.0,1,1
APP008527,50200.0,0.172,12800.0,37.0,63.0,0,85.0,19,32.5,0,0
APP008528,29400.0,0.05,5900.0,47.5,52.5,2,77.4,23,5.9,0,0
APP008529,61300.0,0.189,22300.0,56.8,43.2,0,76.2,35,39.2,1,0
APP008530,160700.0,0.348,30100.0,39.6,60.4,0,96.3,31,30.8,1,0
APP008531,39200.0,1.253,11300.0,38.1,61.9,0,73.1,33,31.3,2,0
APP008532,64000.0,0.581,8800.0,48.5,51.5,3,93.4,32,16.4,1,1
APP008533,198000.0,0.314,31300.0,30.2,69.8,0,82.7,35,24.5,0,0
APP008534,119600.0,0.088,24800.0,34.9,65.1,0,93.7,30,34.0,1,0
APP008535,41500.0,0.05,29100.0,46.4,53.6,0,95.1,29,19.8,0,0
APP008536,29800.0,1.183,18100.0,39.6,60.4,0,87.5,36,5.7,1,0
APP008537,80900.0,0.309,25600.0,30.8,69.2,0,89.9,31,37.1,0,0
APP008538,40500.0,0.06,24400.0,41.2,58.8,0,87.2,30,20.8,1,0
APP008539,24200.0,0.062,21600.0,69.8,30.2,0,94.3,37,7.0,1,0
APP008540,13000.0,0.05,16200.0,47.4,52.6,0,74.0,30,13.7,0,0
APP008541,44000.0,0.37,36100.0,36.6,63.4,0,86.1,29,8.7,0,0
APP008542,243700.0,0.365,76600.0,33.1,66.9,1,86.7,26,28.1,1,0
APP008543,91000.0,0.05,33600.0,32.3,67.7,0,93.7,29,6.9,1,0
APP008544,42300.0,0.365,15800.0,42.1,57.9,0,94.0,23,6.1,3,0
APP008545,61200.0,0.27,14200.0,65.6,34.4,1,73.8,26,32.4,1,0
APP008546,48300.0,0.277,20400.0,59.5,40.5,0,77.0,36,17.0,1,0
APP008547,150900.0,0.2,60900.0,45.3,54.7,0,92.6,40,36.7,0,2
APP008548,49900.0,1.412,33500.0,55.7,44.3,0,72.7,30,17.8,1,1
APP008549,68300.0,0.136,23500.0,36.1,63.9,0,86.5,28,37.2,1,0
APP008550,139200.0,0.215,37300.0,40.4,59.6,0,71.0,32,22.4,0,1
APP008551,34300.0,0.05,24900.0,63.2,36.8,0,90.3,33,13.6,1,1
APP008552,118100.0,0.05,31600.0,48.5,51.5,0,72.3,22,39.0,0,0
APP008553,49500.0,0.211,11500.0,45.6,54.4,0,92.4,29,24.0,1,0
APP008554,109000.0,0.05,57300.0,54.4,45.6,1,70.0,28,27.9,0,0
APP008555,187500.0,0.318,42100.0,50.1,49.9,2,93.1,32,20.9,1,0
APP008556,80500.0,0.05,17800.0,48.4,51.6,4,76.4,32,25.7,2,1
APP008557,36200.0,0.301,34500.0,47.6,52.4,0,88.3,20,8.9,1,0
APP008558,94300.0,0.05,31500.0,40.9,59.1,0,83.1,28,6.2,2,0
APP008559,85700.0,0.475,29200.0,53.2,46.8,0,88.5,36,18.9,1,0
APP008560,70800.0,0.457,34700.0,66.0,34.0,0,92.5,37,8.3,1,0
APP008561,208000.0,0.051,65400.0,61.7,38.3,0,75.5,23,25.7,2,0
APP008562,56100.0,0.134,22300.0,44.5,55.5,0,89.3,20,29.1,1,0
APP008563,44400.0,0.455,11600.0,54.7,45.3,0,82.0,32,26.6,1,0
APP008564,101200.0,0.477,77500.0,56.6,43.4,3,73.8,35,18.0,1,0
APP008565,65400.0,0.2,20100.0,68.7,31.3,4,96.6,36,13.3,0,1
APP008566,15800.0,0.088,9800.0,69.1,30.9,2,98.6,28,24.6,2,0
APP008567,54800.0,0.057,19200.0,44.0,56.0,0,96.7,25,33.6,1,2
APP008568,10200.0,0.347,10500.0,66.9,33.1,2,90.1,35,8.5,0,0
APP008569,63300.0,0.159,94400.0,64.9,35.1,0,77.8,20,23.6,2,0
APP008570,59100.0,0.161,23400.0,47.4,52.6,1,84.2,27,37.2,0,0
APP008571,17400.0,0.05,10900.0,67.6,32.4,0,71.0,35,37.1,3,0
APP008572,230100.0,0.218,80300.0,56.9,43.1,0,80.7,40,10.9,1,0
APP008573,11700.0,0.438,6100.0,54.8,45.2,1,89.4,41,30.8,0,0
APP008574,160500.0,0.5,30200.0,33.0,67.0,0,95.7,36,27.7,0,0
APP008575,530000.0,0.05,161400.0,48.8,51.2,0,97.0,33,15.1,2,0
APP008576,93000.0,0.208,38400.0,56.5,43.5,0,84.1,34,8.4,0,0
APP008577,45000.0,0.15,16300.0,63.8,36.2,0,94.6,27,11.1,0,0
APP008578,174200.0,0.05,41500.0,43.1,56.9,0,90.4,23,5.9,1,0
APP008579,79000.0,0.266,32200.0,52.7,47.3,0,86.4,33,22.5,1,0
APP008580,60300.0,0.05,19600.0,39.8,60.2,0,83.1,30,14.6,3,0
APP008581,56100.0,0.05,9300.0,35.1,64.9,1,89.6,30,24.4,0,0
APP008582,132600.0,0.281,33200.0,57.3,42.7,2,71.6,29,39.6,1,0
APP008583,114200.0,0.089,21100.0,39.5,60.5,0,74.8,27,8.2,1,2
APP008584,117300.0,0.405,28900.0,39.0,61.0,1,77.0,28,26.9,0,2
APP008585,133800.0,0.301,35900.0,50.2,49.8,0,74.3,23,38.4,1,0
APP008586,82700.0,0.54,27400.0,64.9,35.1,0,94.4,31,8.5,0,4
APP008587,42400.0,0.628,23700.0,59.9,40.1,0,73.6,20,29.7,0,2
APP008588,125400.0,0.05,32200.0,35.0,65.0,0,81.8,34,31.8,2,0
APP008589,51000.0,0.411,42100.0,57.2,42.8,0,85.1,30,31.3,0,1
APP008590,31200.0,0.083,15100.0,32.0,68.0,0,70.1,33,22.9,1,0
APP008591,56700.0,1.186,25300.0,50.0,50.0,1,87.3,36,32.9,0,0
APP008592,135100.0,0.265,15700.0,53.1,46.9,0,89.4,29,20.4,1,0
APP008593,8300.0,0.05,11300.0,41.8,58.2,0,79.9,31,31.9,2,3
APP008594,55200.0,0.504,21900.0,56.5,43.5,2,91.7,30,12.4,0,1
APP008595,133200.0,1.082,30700.0,43.9,56.1,0,85.1,35,27.0,0,0
APP008596,97300.0,0.429,29000.0,38.4,61.6,0,93.6,32,39.8,3,0
APP008597,70700.0,0.204,27200.0,51.6,48.4,0,83.6,35,6.6,2,1
APP008598,21400.0,0.144,17700.0,61.1,38.9,0,95.2,38,14.3,2,0
APP008599,48100.0,0.403,36700.0,52.6,47.4,1,86.1,37,8.5,2,0
APP008600,214500.0,0.05,67300.0,56.1,43.9,3,83.4,34,22.1,0,0
APP008601,147200.0,0.05,26000.0,54.1,45.9,2,74.8,32,22.8,0,0
APP008602,108900.0,0.221,17500.0,66.6,33.4,0,81.5,26,17.9,2,0
APP008603,26500.0,0.621,3900.0,48.8,51.2,0,83.5,25,18.2,1,0
